"id","gender","age","province","income","bank","num_products","client_duration","payment","distrn","option","family","lapse_indicator","single_premium","couple_premium","family_premium"
X13903,Female,49,GP,4000.0,Capitec,1,0,Debit order,Broker,,,,,,
X15073,Male,60,GP,22200.0,FNB,2,0,Debit order,Broker,,,,,,
X10337,Female,42,WC,19000.0,Capitec,4,0,Debit order,Internal,,,,,,
X05603,Female,38,WC,13800.0,Capitec,9,4,Debit order,Digital,,,,,,
X09256,Male,39,WC,,FNB,7,0,Debit order,Broker,,,,,,
X06296,Female,41,WC,11600.0,ABSA,1,0,Stop order,Internal,,,,,,
X11150,Female,39,KZN,25300.0,ABSA,10,1,Debit order,Broker,,,,,,
X10529,Male,49,GP,22300.0,ABSA,2,1,Debit order,Internal,,,,,,
X06673,Male,43,KZN,27400.0,ABSA,3,4,Stop order,Broker,,,,,,
X02961,Female,28,WC,5000.0,FNB,10,0,Stop order,Broker,,,,,,
X01384,Female,45,EC,,Standard,1,0,Stop order,Broker,,,,,,
X18539,Female,42,NW,7300.0,Capitec,1,0,Debit order,Broker,,,,,,
X09566,Female,44,GP,2700.0,FNB,2,1,Stop order,Digital,,,,,,
X11017,Female,44,WC,4900.0,Capitec,3,1,Debit order,Broker,,,,,,
X16554,Male,31,MP,4300.0,Other,4,0,Stop order,Broker,,,,,,
X04065,Female,33,FS,4900.0,Capitec,1,1,Debit order,Broker,,,,,,
X06847,Male,44,KZN,23400.0,Capitec,5,0,Debit order,Broker,,,,,,
X04362,Female,51,WC,6600.0,Capitec,1,0,Debit order,Internal,,,,,,
X18127,Male,43,NW,,,3,0,,Internal,,,,,,
X08893,Male,44,WC,,Capitec,1,0,Debit order,Broker,,,,,,
X08689,Male,50,WC,7700.0,ABSA,1,0,Debit order,Broker,,,,,,
X02240,Male,44,EC,9200.0,FNB,4,2,Stop order,Digital,,,,,,
X04383,Female,54,EC,4700.0,ABSA,2,0,Debit order,Digital,,,,,,
X04578,Male,41,WC,3400.0,Capitec,4,5,Debit order,Broker,,,,,,
X17223,Female,39,KZN,3500.0,Standard,2,1,Debit order,Broker,,,,,,
X00465,Male,50,WC,3100.0,FNB,1,1,Debit order,Internal,,,,,,
X18165,Male,49,GP,5200.0,Capitec,1,0,Debit order,Broker,,,,,,
X11681,Male,47,MP,31600.0,FNB,7,3,Debit order,Broker,,,,,,
X09672,Female,45,GP,2500.0,FNB,4,1,Debit order,Internal,,,,,,
X17841,Male,55,GP,59300.0,FNB,3,0,Debit order,Broker,,,,,,
X12756,Female,33,KZN,10600.0,FNB,1,2,Debit order,Internal,,,,,,
X17645,Male,52,WC,4400.0,Capitec,4,1,Debit order,Broker,,,,,,
X17252,Female,41,EC,14200.0,Standard,3,4,Stop order,Digital,,,,,,
X02402,Female,45,GP,17000.0,FNB,3,0,Debit order,Internal,,,,,,
X10500,Female,34,LP,4100.0,Other,3,1,Debit order,Digital,,,,,,
X11381,Male,41,KZN,2500.0,Capitec,2,2,Debit order,Digital,,,,,,
X19410,Female,42,KZN,31600.0,Standard,7,3,Debit order,Broker,,,,,,
X16025,Male,49,FS,,FNB,8,0,Debit order,Internal,,,,,,
X02967,Female,49,WC,14000.0,ABSA,1,0,Debit order,Digital,,,,,,
X10351,Male,45,WC,8300.0,Capitec,2,2,Debit order,Broker,,,,,,
X13489,Female,41,MP,10900.0,Capitec,2,0,Debit order,Digital,,,,,,
X13997,Female,58,KZN,58100.0,Standard,1,0,Debit order,Internal,,,,,,
X13537,Male,35,KZN,15300.0,FNB,1,0,Debit order,Broker,,,,,,
X13173,Male,37,GP,13300.0,FNB,7,0,Stop order,Broker,,,,,,
X15323,Female,47,EC,27000.0,Standard,4,2,Debit order,Broker,,,,,,
X02421,Female,43,WC,,FNB,7,1,Debit order,Internal,,,,,,
X19744,Male,45,GP,20200.0,Standard,2,0,Stop order,Internal,,,,,,
X14513,Male,53,GP,2600.0,FNB,1,1,Debit order,Internal,,,,,,
X06274,Female,54,EC,35200.0,ABSA,1,1,Debit order,Broker,,,,,,
X00415,Female,36,EC,20600.0,Nedbank,1,0,Debit order,Broker,,,,,,
X15083,Male,51,MP,2600.0,FNB,3,0,Debit order,Internal,,,,,,
X18763,Female,40,GP,9400.0,FNB,3,0,Debit order,Broker,,,,,,
X03102,Female,47,WC,18000.0,FNB,1,0,Debit order,Internal,,,,,,
X06018,Male,32,KZN,18000.0,Capitec,6,3,Debit order,Broker,,,,,,
X07783,Male,57,KZN,6600.0,Capitec,6,0,Debit order,Broker,,,,,,
X05258,Male,41,GP,7900.0,Capitec,3,1,Debit order,Broker,,,,,,
X07276,Male,52,GP,11400.0,Capitec,4,0,Debit order,Internal,,,,,,
X01237,Female,42,EC,63700.0,Nedbank,2,0,Stop order,Broker,,,,,,
X10245,Male,53,MP,38500.0,Capitec,2,0,Debit order,Internal,,,,,,
X00503,Male,65,NC,,FNB,2,0,Debit order,Internal,,,,,,
X15101,Female,45,NC,5500.0,Capitec,4,0,Debit order,Broker,,,,,,
X14161,Male,42,FS,5000.0,Capitec,2,1,Debit order,Broker,,,,,,
X11722,Male,39,EC,46200.0,ABSA,1,2,Debit order,Internal,,,,,,
X06830,Male,47,NC,32200.0,FNB,2,4,Stop order,Digital,,,,,,
X04756,Male,46,GP,5600.0,Capitec,4,0,Debit order,Broker,,,,,,
X03204,Male,46,GP,11600.0,Capitec,3,0,Debit order,Broker,,,,,,
X12007,Female,48,EC,,Capitec,1,1,Debit order,Internal,,,,,,
X07661,Female,38,KZN,6600.0,FNB,1,1,Stop order,Broker,,,,,,
X02146,Female,52,GP,7400.0,Nedbank,2,0,Stop order,Internal,,,,,,
X19986,Male,45,MP,,Standard,4,0,Debit order,Broker,,,,,,
X18503,Female,42,FS,15400.0,Capitec,4,0,Debit order,Internal,,,,,,
X14104,Male,44,EC,43700.0,ABSA,3,0,Stop order,Broker,,,,,,
X01378,Male,48,GP,10600.0,Capitec,6,1,Debit order,Broker,,,,,,
X08565,Female,38,GP,17500.0,Standard,3,0,Debit order,Broker,,,,,,
X12083,Male,59,GP,18400.0,FNB,1,1,Debit order,Broker,,,,,,
X03851,Female,36,KZN,15700.0,FNB,4,2,Debit order,Broker,,,,,,
X00227,Male,53,GP,46100.0,ABSA,4,0,Stop order,Broker,,,,,,
X00404,Female,56,WC,38400.0,ABSA,2,2,Debit order,Internal,,,,,,
X03393,Male,45,WC,4100.0,Standard,1,1,Debit order,Digital,,,,,,
X18233,Male,50,GP,56100.0,FNB,1,1,Debit order,Broker,,,,,,
X17703,Male,53,KZN,11300.0,Capitec,10,0,Debit order,Internal,,,,,,
X05803,Female,42,KZN,37900.0,Nedbank,3,4,Stop order,Internal,,,,,,
X15174,Male,40,MP,10600.0,Other,4,0,Debit order,Broker,,,,,,
X06460,Male,43,EC,6100.0,Capitec,2,1,Debit order,Broker,,,,,,
X06448,Male,48,KZN,3700.0,Standard,1,0,Debit order,Internal,,,,,,
X14008,Male,44,KZN,8200.0,Capitec,4,1,Debit order,Internal,,,,,,
X13103,Female,50,LP,23300.0,Capitec,1,0,Debit order,Internal,,,,,,
X17596,Male,48,KZN,33500.0,ABSA,1,2,Debit order,Internal,,,,,,
X14895,Female,47,NC,10700.0,Capitec,1,3,Debit order,Internal,,,,,,
X11495,Male,37,WC,6700.0,FNB,2,1,Debit order,Broker,,,,,,
X02320,Male,52,NC,23400.0,Standard,1,1,Debit order,Internal,,,,,,
X16605,Male,55,KZN,9700.0,Capitec,2,0,Debit order,Internal,,,,,,
X13653,Male,39,EC,12100.0,Other,4,0,Stop order,Broker,,,,,,
X12938,Female,55,MP,14100.0,Standard,1,0,Debit order,Internal,,,,,,
X05453,Female,36,KZN,10600.0,FNB,1,5,Stop order,Internal,,,,,,
X07589,Female,40,GP,54000.0,FNB,6,2,Debit order,Broker,,,,,,
X04057,Male,39,GP,19800.0,FNB,3,1,Stop order,Broker,,,,,,
X11271,Male,53,GP,29900.0,ABSA,4,3,Stop order,Broker,,,,,,
X12955,Male,56,EC,4900.0,Standard,4,1,Debit order,Broker,,,,,,
X09827,Female,38,WC,6900.0,FNB,1,1,Debit order,Broker,,,,,,
X02344,Male,40,MP,37800.0,Standard,1,1,Debit order,Broker,,,,,,
X01565,Female,43,KZN,9600.0,ABSA,3,0,Debit order,Internal,,,,,,
X14936,Female,47,KZN,3200.0,ABSA,3,1,Debit order,Internal,,,,,,
X03993,Male,45,KZN,3500.0,Capitec,3,0,Debit order,Internal,,,,,,
X17820,Male,51,LP,45700.0,FNB,4,0,Debit order,Broker,,,,,,
X16911,Male,43,LP,9200.0,ABSA,2,2,Debit order,Internal,,,,,,
X13462,Male,54,GP,11900.0,Capitec,2,0,Debit order,Internal,,,,,,
X09579,Female,39,GP,18700.0,Standard,5,4,Debit order,Broker,,,,,,
X08066,Female,43,FS,,Capitec,2,1,Debit order,Broker,,,,,,
X19384,Female,40,NW,33500.0,Capitec,2,0,Debit order,Broker,,,,,,
X09625,Female,50,FS,2500.0,Nedbank,3,2,Debit order,Broker,,,,,,
X19237,Male,35,EC,9200.0,Capitec,3,2,Debit order,Internal,,,,,,
X17546,Male,53,NW,9700.0,Nedbank,8,0,Stop order,Broker,,,,,,
X19536,Female,45,FS,7500.0,Capitec,2,0,Debit order,Digital,,,,,,
X12778,Male,47,NC,14000.0,Capitec,2,1,Debit order,Broker,,,,,,
X10628,Male,49,WC,19300.0,Capitec,2,2,Debit order,Internal,,,,,,
X17089,Female,40,GP,4200.0,Capitec,1,0,Debit order,Broker,,,,,,
X15550,Female,53,MP,9800.0,Capitec,2,0,Debit order,Broker,,,,,,
X14809,Female,47,EC,22600.0,Capitec,1,2,Debit order,Internal,,,,,,
X05435,Male,40,GP,6700.0,ABSA,7,1,Debit order,Internal,,,,,,
X07063,Female,46,KZN,10800.0,Capitec,2,2,Debit order,Internal,,,,,,
X10481,Male,45,KZN,65600.0,Nedbank,1,0,Debit order,Broker,,,,,,
X14701,Male,46,GP,22900.0,ABSA,1,0,Stop order,Internal,,,,,,
X01881,Male,46,LP,5300.0,Capitec,1,0,Debit order,Broker,,,,,,
X13387,Male,32,GP,19000.0,Capitec,1,0,Debit order,Broker,,,,,,
X12772,Male,51,GP,37400.0,FNB,4,0,Debit order,Broker,,,,,,
X02864,Female,41,WC,11800.0,Other,3,2,Debit order,Broker,,,,,,
X13651,Male,41,WC,,Capitec,1,3,Debit order,Broker,,,,,,
X11527,Male,55,KZN,24000.0,FNB,1,1,Debit order,Internal,,,,,,
X09618,Female,45,LP,13400.0,Capitec,7,0,Debit order,Digital,,,,,,
X18825,Male,30,WC,79100.0,ABSA,2,0,Debit order,Broker,,,,,,
X08896,Female,36,FS,2700.0,Capitec,6,0,Debit order,Broker,,,,,,
X05236,Male,37,KZN,20400.0,ABSA,1,1,Debit order,Internal,,,,,,
X11398,Male,43,KZN,42800.0,Nedbank,2,0,Debit order,Broker,,,,,,
X19934,Female,40,MP,31700.0,ABSA,4,1,Debit order,Broker,,,,,,
X14986,Male,36,NC,31700.0,Capitec,1,2,Debit order,Broker,,,,,,
X03604,Male,55,GP,10500.0,FNB,3,0,Debit order,Broker,,,,,,
X14978,Female,49,MP,11000.0,FNB,3,0,Debit order,Broker,,,,,,
X09795,Female,40,GP,24100.0,ABSA,2,3,Debit order,Broker,,,,,,
X04414,Female,43,GP,42400.0,FNB,3,1,Debit order,Broker,,,,,,
X19936,Male,49,WC,14900.0,Capitec,3,4,Debit order,Broker,,,,,,
X10834,Male,41,GP,,,1,0,,Broker,,,,,,
X01113,Male,42,MP,13900.0,Capitec,1,1,Debit order,Broker,,,,,,
X14684,Male,35,GP,2400.0,Capitec,1,1,Debit order,Internal,,,,,,
X13616,Female,54,LP,16800.0,Other,3,0,Debit order,Broker,,,,,,
X19681,Male,52,GP,19300.0,Capitec,7,2,Debit order,Broker,,,,,,
X00832,Male,53,GP,57000.0,ABSA,1,0,Debit order,Digital,,,,,,
X18882,Male,49,KZN,2100.0,Nedbank,1,1,Debit order,Broker,,,,,,
X02556,Female,53,EC,4900.0,FNB,4,1,Debit order,Broker,,,,,,
X18890,Male,42,MP,25400.0,Standard,2,0,Debit order,Internal,,,,,,
X12664,Male,45,EC,17000.0,ABSA,2,0,Debit order,Internal,,,,,,
X09134,Female,45,GP,35300.0,Standard,2,0,Debit order,Broker,,,,,,
X15369,Male,46,KZN,12300.0,Capitec,1,0,Debit order,Broker,,,,,,
X15315,Female,52,NW,18100.0,Capitec,9,1,Debit order,Broker,,,,,,
X12372,Male,46,WC,8800.0,Capitec,1,0,Debit order,Broker,,,,,,
X10975,Female,45,KZN,5700.0,Capitec,1,1,Debit order,Broker,,,,,,
X17605,Female,42,WC,27000.0,FNB,2,4,Stop order,Internal,,,,,,
X06399,Male,36,KZN,12700.0,Nedbank,2,0,Debit order,Digital,,,,,,
X04596,Male,54,GP,24200.0,Capitec,1,0,Debit order,Broker,,,,,,
X18292,Female,48,KZN,17200.0,Capitec,4,1,Debit order,Broker,,,,,,
X11994,Female,44,LP,7900.0,Nedbank,3,0,Debit order,Internal,,,,,,
X17779,Male,44,GP,30000.0,ABSA,2,2,Debit order,Broker,,,,,,
X10644,Male,37,KZN,9600.0,Capitec,2,0,Debit order,Broker,,,,,,
X03935,Male,42,GP,12500.0,Capitec,3,0,Debit order,Broker,,,,,,
X13496,Male,43,FS,13000.0,Standard,1,1,Debit order,Internal,,,,,,
X17164,Female,40,GP,17300.0,ABSA,4,4,Debit order,Broker,,,,,,
X16395,Female,47,MP,19600.0,ABSA,1,2,Stop order,Broker,,,,,,
X19060,Male,54,KZN,2600.0,Capitec,1,5,Debit order,Broker,,,,,,
X19343,Male,54,NW,38300.0,Nedbank,3,2,Debit order,Broker,,,,,,
X12631,Female,46,WC,6900.0,Capitec,1,0,Debit order,Broker,,,,,,
X09282,Male,39,KZN,56700.0,FNB,1,2,Debit order,Broker,,,,,,
X15943,Female,35,NW,16600.0,ABSA,4,1,Debit order,Internal,,,,,,
X16952,Female,41,MP,5600.0,Capitec,1,1,Debit order,Digital,,,,,,
X00115,Female,39,WC,6700.0,Other,2,0,Stop order,Digital,,,,,,
X06644,Male,36,EC,14000.0,Standard,6,1,Stop order,Broker,,,,,,
X04758,Male,25,EC,18900.0,Standard,3,1,Stop order,Broker,,,,,,
X08778,Female,40,KZN,28700.0,FNB,5,2,Debit order,Internal,,,,,,
X10941,Male,48,KZN,28100.0,ABSA,1,0,Debit order,Broker,,,,,,
X04652,Male,55,FS,9500.0,ABSA,6,2,Stop order,Broker,,,,,,
X03176,Female,46,GP,12200.0,Capitec,1,5,Debit order,Broker,,,,,,
X02231,Female,31,KZN,13000.0,Capitec,1,0,Debit order,Broker,,,,,,
X17192,Female,49,MP,4200.0,Capitec,1,0,Debit order,Broker,,,,,,
X16303,Male,57,WC,18000.0,Standard,1,0,Stop order,Digital,,,,,,
X06891,Male,34,KZN,5300.0,Capitec,4,0,Debit order,Internal,,,,,,
X00276,Male,55,GP,,ABSA,4,0,Debit order,Digital,,,,,,
X07388,Male,47,GP,7600.0,Capitec,7,3,Debit order,Internal,,,,,,
X16200,Female,49,MP,6100.0,ABSA,1,2,Debit order,Broker,,,,,,
X01339,Male,46,GP,6500.0,FNB,1,0,Debit order,Digital,,,,,,
X06180,Female,55,KZN,5700.0,Nedbank,2,0,Debit order,Internal,,,,,,
X03123,Female,40,GP,71600.0,Nedbank,7,0,Stop order,Broker,,,,,,
X10950,Male,49,LP,37300.0,Capitec,1,0,Debit order,Broker,,,,,,
X02388,Male,50,MP,63500.0,FNB,4,0,Debit order,Broker,,,,,,
X11003,Male,56,WC,12000.0,Capitec,1,0,Debit order,Internal,,,,,,
X12901,Male,48,NC,5800.0,Capitec,5,0,Debit order,Broker,,,,,,
X15374,Male,39,KZN,9400.0,Capitec,1,2,Debit order,Internal,,,,,,
X14031,Female,43,EC,2100.0,FNB,1,0,Debit order,Broker,,,,,,
X01210,Male,60,WC,2600.0,Capitec,3,1,Debit order,Internal,,,,,,
X16239,Male,58,EC,15300.0,Standard,1,2,Debit order,Broker,,,,,,
X10322,Female,26,GP,5400.0,Capitec,1,0,Debit order,Broker,,,,,,
X15171,Male,48,WC,14200.0,Standard,5,0,Debit order,Internal,,,,,,
X04339,Male,45,KZN,74100.0,ABSA,1,0,Debit order,Broker,,,,,,
X03119,Male,55,KZN,15100.0,Nedbank,6,1,Debit order,Internal,,,,,,
X11461,Male,48,KZN,22600.0,Capitec,10,0,Debit order,Broker,,,,,,
X02561,Female,53,GP,14600.0,Nedbank,2,0,Debit order,Broker,,,,,,
X06472,Female,40,WC,3000.0,ABSA,2,1,Debit order,Broker,,,,,,
X02108,Male,34,LP,4100.0,Capitec,2,0,Debit order,Internal,,,,,,
X06555,Male,39,WC,25300.0,Capitec,1,0,Debit order,Internal,,,,,,
X14051,Male,54,LP,35800.0,FNB,1,0,Debit order,Internal,,,,,,
X13448,Male,45,KZN,11300.0,Capitec,3,0,Debit order,Broker,,,,,,
X15973,Female,40,EC,28000.0,Capitec,3,2,Debit order,Broker,,,,,,
X00343,Male,46,KZN,18600.0,FNB,2,1,Debit order,Internal,,,,,,
X12616,Male,35,WC,6700.0,ABSA,2,4,Debit order,Broker,,,,,,
X09810,Male,37,GP,34700.0,Capitec,2,0,Debit order,Broker,,,,,,
X03496,Male,47,WC,5700.0,Capitec,1,1,Debit order,Broker,,,,,,
X16403,Female,49,KZN,49000.0,FNB,1,0,Stop order,Internal,,,,,,
X16103,Female,52,GP,12600.0,Standard,10,0,Debit order,Internal,,,,,,
X15640,Male,43,GP,3000.0,FNB,2,2,Debit order,Internal,,,,,,
X03029,Male,44,FS,53500.0,FNB,2,0,Debit order,Broker,,,,,,
X01661,Female,35,KZN,9600.0,ABSA,7,5,Debit order,Broker,,,,,,
X12115,Female,41,MP,21500.0,Nedbank,2,0,Stop order,Broker,,,,,,
X05932,Female,55,GP,7200.0,Capitec,4,1,Debit order,Internal,,,,,,
X09680,Male,42,GP,42200.0,Standard,1,1,Debit order,Internal,,,,,,
X15981,Female,45,GP,4600.0,Capitec,2,0,Debit order,Broker,,,,,,
X06135,Female,38,NC,7900.0,Other,2,1,Debit order,Internal,,,,,,
X10748,Male,52,KZN,3400.0,Capitec,2,3,Debit order,Internal,,,,,,
X06467,Female,50,FS,6400.0,Capitec,4,0,Debit order,Internal,,,,,,
X08531,Male,38,WC,,Standard,1,2,Debit order,Broker,,,,,,
X11261,Male,50,LP,79200.0,Other,1,0,Debit order,Broker,,,,,,
X02367,Male,44,NW,6900.0,Capitec,3,0,Debit order,Internal,,,,,,
X17078,Female,41,FS,2800.0,Capitec,1,0,Debit order,Internal,,,,,,
X13451,Male,53,GP,21200.0,Capitec,3,1,Debit order,Broker,,,,,,
X12202,Female,29,WC,3300.0,Capitec,3,2,Debit order,Internal,,,,,,
X16084,Male,44,MP,6300.0,Standard,2,1,Debit order,Internal,,,,,,
X17167,Female,42,WC,10100.0,Capitec,4,3,Debit order,Broker,,,,,,
X01953,Male,46,EC,16700.0,Standard,7,0,Stop order,Internal,,,,,,
X19677,Female,34,KZN,3600.0,Capitec,7,2,Debit order,Internal,,,,,,
X00419,Female,41,KZN,7300.0,Capitec,5,3,Debit order,Broker,,,,,,
X11466,Female,49,WC,4700.0,Capitec,2,4,Debit order,Broker,,,,,,
X18376,Female,56,FS,4800.0,FNB,9,0,Stop order,Internal,,,,,,
X11679,Male,36,KZN,3000.0,FNB,2,0,Debit order,Internal,,,,,,
X05187,Female,54,FS,45400.0,ABSA,3,1,Debit order,Broker,,,,,,
X17484,Male,55,GP,16900.0,ABSA,2,5,Stop order,Internal,,,,,,
X17111,Male,37,KZN,2400.0,Capitec,5,0,Debit order,Internal,,,,,,
X06285,Male,54,KZN,50200.0,FNB,1,0,Stop order,Broker,,,,,,
X15632,Male,58,GP,,Other,2,1,Debit order,Digital,,,,,,
X13405,Male,40,EC,10600.0,Capitec,3,0,Debit order,Internal,,,,,,
X04014,Male,43,WC,21900.0,Capitec,2,0,Debit order,Broker,,,,,,
X18654,Female,21,EC,,,1,1,,Internal,,,,,,
X18268,Male,39,EC,20000.0,Capitec,1,0,Debit order,Digital,,,,,,
X01999,Female,48,GP,10600.0,Capitec,5,0,Debit order,Broker,,,,,,
X00118,Female,33,WC,5600.0,Capitec,2,3,Debit order,Internal,,,,,,
X03644,Female,42,KZN,5900.0,Capitec,5,0,Debit order,Internal,,,,,,
X16799,Male,51,KZN,6400.0,Capitec,1,0,Debit order,Broker,,,,,,
X04495,Male,51,NW,13000.0,FNB,1,2,Debit order,Broker,,,,,,
X02082,Male,44,KZN,12800.0,Nedbank,7,0,Debit order,Internal,,,,,,
X07297,Male,45,FS,27700.0,Nedbank,1,2,Debit order,Broker,,,,,,
X01147,Male,34,EC,23100.0,ABSA,1,0,Stop order,Digital,,,,,,
X03910,Male,56,KZN,28300.0,FNB,1,0,Debit order,Broker,,,,,,
X12699,Female,40,EC,6700.0,Capitec,7,1,Debit order,Internal,,,,,,
X03693,Male,39,FS,35500.0,Nedbank,4,1,Stop order,Broker,,,,,,
X12468,Female,43,EC,25300.0,Capitec,1,1,Debit order,Broker,,,,,,
X09081,Female,41,WC,8400.0,FNB,2,1,Stop order,Digital,,,,,,
X12432,Male,40,NW,12200.0,Capitec,5,0,Debit order,Digital,,,,,,
X05577,Female,33,GP,,Capitec,1,1,Debit order,Internal,,,,,,
X12755,Female,39,MP,6500.0,FNB,2,0,Debit order,Internal,,,,,,
X01061,Female,55,WC,5900.0,Other,3,1,Debit order,Broker,,,,,,
X15194,Male,50,GP,9500.0,FNB,1,0,Debit order,Broker,,,,,,
X13287,Female,38,EC,6400.0,Capitec,1,0,Debit order,Internal,,,,,,
X08097,Male,51,NC,2600.0,,3,0,,Broker,,,,,,
X07683,Female,38,LP,4800.0,Standard,1,2,Stop order,Internal,,,,,,
X02953,Male,51,GP,4600.0,FNB,4,0,Stop order,Internal,,,,,,
X09434,Male,46,KZN,,,2,0,,Broker,,,,,,
X16542,Female,50,EC,18400.0,ABSA,2,0,Debit order,Broker,,,,,,
X11843,Male,34,WC,3200.0,Nedbank,7,2,Debit order,Broker,,,,,,
X08855,Male,43,GP,11000.0,Standard,1,0,Debit order,Broker,,,,,,
X10358,Female,45,GP,5300.0,ABSA,2,0,Debit order,Internal,,,,,,
X08850,Male,46,GP,,FNB,2,1,Stop order,Broker,,,,,,
X06638,Male,40,FS,6300.0,Nedbank,1,0,Debit order,Digital,,,,,,
X05189,Male,49,GP,6600.0,Capitec,4,0,Debit order,Internal,,,,,,
X09906,Male,65,WC,17100.0,Standard,2,0,Debit order,Internal,,,,,,
X08150,Male,57,WC,58000.0,FNB,1,1,Debit order,Internal,,,,,,
X04511,Male,45,MP,5400.0,Nedbank,1,0,Debit order,Broker,,,,,,
X01231,Male,28,GP,30000.0,Capitec,2,0,Debit order,Broker,,,,,,
X10483,Male,45,LP,35600.0,FNB,3,1,Debit order,Broker,,,,,,
X03427,Male,44,MP,6000.0,FNB,8,0,Stop order,Internal,,,,,,
X11557,Male,42,WC,15900.0,Capitec,1,1,Debit order,Broker,,,,,,
X06275,Male,52,EC,12500.0,Capitec,1,0,Debit order,Digital,,,,,,
X12419,Female,39,KZN,9700.0,Capitec,1,0,Debit order,Broker,,,,,,
X10668,Female,56,KZN,19500.0,ABSA,2,4,Debit order,Broker,,,,,,
X11163,Male,48,LP,9400.0,Capitec,1,2,Debit order,Internal,,,,,,
X01577,Female,48,LP,8100.0,Nedbank,8,0,Stop order,Internal,,,,,,
X05882,Female,41,GP,4900.0,Capitec,5,3,Debit order,Broker,,,,,,
X15351,Female,48,LP,10300.0,Standard,3,1,Stop order,Broker,,,,,,
X19933,Female,47,GP,11800.0,Other,8,0,Debit order,Broker,,,,,,
X09359,Female,38,MP,9800.0,Capitec,6,0,Debit order,Broker,,,,,,
X02462,Male,47,GP,19900.0,Capitec,1,2,Debit order,Internal,,,,,,
X02894,Male,44,GP,,Capitec,1,0,Debit order,Broker,,,,,,
X16773,Female,38,GP,21300.0,Nedbank,1,2,Debit order,Broker,,,,,,
X10325,Female,42,MP,8400.0,Capitec,1,0,Debit order,Broker,,,,,,
X19642,Male,55,KZN,,,3,3,,Broker,,,,,,
X07849,Female,48,NW,42200.0,FNB,2,1,Debit order,Internal,,,,,,
X13655,Female,39,GP,3000.0,Standard,1,0,Debit order,Broker,,,,,,
X09980,Male,52,EC,9200.0,Capitec,2,2,Debit order,Internal,,,,,,
X14227,Male,46,EC,53300.0,FNB,1,1,Debit order,Broker,,,,,,
X06882,Male,40,EC,23000.0,Capitec,2,1,Debit order,Broker,,,,,,
X03881,Female,50,GP,3900.0,ABSA,1,0,Stop order,Broker,,,,,,
X10055,Female,33,WC,,FNB,8,1,Debit order,Internal,,,,,,
X05220,Female,33,GP,9700.0,Capitec,3,1,Debit order,Internal,,,,,,
X08184,Male,31,GP,6100.0,Standard,1,0,Debit order,Digital,,,,,,
X10863,Male,44,GP,45100.0,Other,8,0,Debit order,Broker,,,,,,
X14016,Female,36,NC,8600.0,Capitec,3,0,Debit order,Broker,,,,,,
X01381,Female,34,GP,4700.0,FNB,1,0,Debit order,Broker,,,,,,
X05291,Female,50,MP,16700.0,Capitec,8,1,Debit order,Broker,,,,,,
X05135,Male,44,GP,12900.0,FNB,2,1,Stop order,Broker,,,,,,
X07588,Male,42,GP,10500.0,Nedbank,4,1,Debit order,Digital,,,,,,
X17231,Male,55,LP,56900.0,FNB,1,1,Stop order,Broker,,,,,,
X11126,Male,44,KZN,17700.0,Capitec,2,1,Debit order,Internal,,,,,,
X16974,Male,44,EC,16800.0,Capitec,1,1,Debit order,Internal,,,,,,
X00738,Female,43,KZN,14100.0,Capitec,4,3,Debit order,Broker,,,,,,
X02062,Female,53,NW,5200.0,Standard,3,0,Debit order,Internal,,,,,,
X14689,Male,39,NW,20200.0,Nedbank,3,0,Stop order,Internal,,,,,,
X10824,Male,53,LP,9200.0,Other,7,2,Debit order,Broker,,,,,,
X07114,Female,38,GP,7600.0,Standard,4,0,Debit order,Broker,,,,,,
X19480,Male,35,EC,8700.0,Standard,8,0,Stop order,Internal,,,,,,
X15922,Female,41,KZN,6700.0,Capitec,10,1,Debit order,Internal,,,,,,
X14998,Male,41,EC,4800.0,Standard,5,4,Debit order,Broker,,,,,,
X03445,Female,51,GP,6500.0,Capitec,2,0,Debit order,Broker,,,,,,
X03649,Female,58,WC,3500.0,Standard,1,0,Debit order,Internal,,,,,,
X03988,Female,46,GP,3200.0,FNB,2,0,Debit order,Internal,,,,,,
X16930,Male,41,EC,4200.0,Capitec,3,1,Debit order,Internal,,,,,,
X03079,Male,47,GP,11600.0,Capitec,6,1,Debit order,Internal,,,,,,
X15769,Female,47,EC,3600.0,FNB,4,1,Debit order,Broker,,,,,,
X13772,Male,51,EC,4300.0,Standard,2,0,Debit order,Internal,,,,,,
X13763,Female,45,KZN,6600.0,Nedbank,1,2,Stop order,Broker,,,,,,
X13327,Male,51,NC,79000.0,ABSA,2,0,Stop order,Broker,,,,,,
X04794,Female,62,EC,3800.0,Standard,1,2,Debit order,Broker,,,,,,
X16608,Female,58,GP,8400.0,Capitec,1,0,Debit order,Broker,,,,,,
X09562,Male,54,LP,15000.0,FNB,1,0,Stop order,Internal,,,,,,
X07411,Male,50,KZN,6300.0,Capitec,8,1,Debit order,Digital,,,,,,
X07281,Female,43,KZN,9600.0,Capitec,4,2,Debit order,Internal,,,,,,
X02258,Male,33,GP,39100.0,Standard,1,4,Debit order,Broker,,,,,,
X02569,Female,43,KZN,3200.0,Capitec,10,2,Debit order,Internal,,,,,,
X11436,Male,43,WC,5000.0,Capitec,2,0,Debit order,Internal,,,,,,
X16344,Male,63,WC,22300.0,ABSA,1,0,Debit order,Internal,,,,,,
