id,gender,age,province,income,bank,num_products,client_duration,payment,distrn
X08555,M,53,WC,15400.0,Capitec,1,0,Debit order,Internal
X08556,F,41,GP,3800.0,Standard,1,0,Debit order,Internal
X08557,F,49,MP,59500.0,FNB,2,0,Debit order,Broker
X08558,F,37,KZN,51500.0,FNB,5,1,Debit order,Broker
X08559,M,40,KZN,3900.0,Capitec,1,0,Debit order,Broker
X08560,F,55,WC,5500.0,Nedbank,1,0,Debit order,Broker
X08561,M,50,GP,15900.0,Standard,2,0,Stop order,Digital
X08562,M,37,KZN,32000.0,Standard,4,0,Debit order,Broker
X08563,F,29,KZN,26400.0,ABSA,9,2,Debit order,Broker
X08564,M,52,EC,6700.0,FNB,6,0,Stop order,Broker
X08565,Female,38,GP,17500.0,Standard,3,0,Debit order,Broker
X08566,M,40,NC,19600.0,ABSA,2,0,Debit order,Broker
X08567,Male,38,EC,28100.0,Capitec,1,1,Debit order,Broker
X08568,M,40,EC,4700.0,Capitec,4,2,Debit order,Internal
X08569,M,59,GP,84400.0,Nedbank,10,0,Debit order,Broker
X08570,M,43,GP,8800.0,ABSA,1,0,Debit order,Internal
X08571,M,53,WC,4800.0,Capitec,2,1,Debit order,Broker
X08572,M,50,WC,14600.0,Nedbank,2,0,Stop order,Broker
X08573,Male,46,KZN,2400.0,FNB,3,0,Debit order,Internal
X08574,Female,34,LP,22500.0,Capitec,2,3,Debit order,Internal
X08575,F,37,NW,23900.0,FNB,4,2,Stop order,Digital
X08576,F,46,EC,3000.0,Capitec,7,0,Debit order,Broker
X08577,Male,38,EC,14700.0,Standard,1,1,Debit order,Broker
X08578,F,42,GP,2100.0,ABSA,2,5,Debit order,Broker
X08579,M,57,KZN,10500.0,Capitec,2,4,Debit order,Internal
X08580,F,40,KZN,10800.0,Capitec,6,0,Debit order,Internal
X08581,F,42,WC,12500.0,Nedbank,9,2,Debit order,Digital
X08582,M,49,NC,16800.0,ABSA,3,1,Stop order,Internal
X08583,F,37,GP,3100.0,Capitec,4,0,Debit order,Broker
X08584,F,43,MP,10800.0,Capitec,1,1,Debit order,Digital
X08585,M,49,MP,6400.0,Capitec,3,0,Debit order,Broker
X08586,F,37,KZN,14300.0,FNB,1,2,Debit order,Broker
X08587,F,61,KZN,11200.0,Capitec,3,2,Debit order,Internal
X08588,M,48,GP,12800.0,FNB,1,1,Debit order,Broker
X08589,M,37,GP,6400.0,Capitec,2,1,Debit order,Internal
X08590,M,38,KZN,9100.0,Other,3,3,Stop order,Broker
X08591,M,45,LP,21100.0,FNB,1,0,Stop order,Broker
X08592,F,46,GP,3100.0,Capitec,6,1,Debit order,Broker
X08593,Male,47,EC,91700.0,FNB,2,3,Stop order,Internal
X08594,F,58,FS,10600.0,Nedbank,9,0,Debit order,Broker
X08595,F,43,GP,11000.0,Other,4,0,Debit order,Broker
X08596,F,50,KZN,8000.0,Capitec,1,1,Debit order,Digital
X08597,Male,47,LP,3500.0,FNB,5,0,Debit order,Broker
X08598,F,52,EC,4200.0,ABSA,2,0,Debit order,Broker
X08599,F,43,KZN,8700.0,FNB,1,2,Debit order,Broker
X08600,M,49,KZN,3600.0,Standard,6,1,Debit order,Broker
X08601,M,37,EC,3400.0,Capitec,2,1,Debit order,Internal
X08602,F,50,EC,13700.0,Nedbank,2,0,Debit order,Internal
X08603,M,36,KZN,2600.0,FNB,3,1,Debit order,Broker
X08604,F,58,FS,21100.0,FNB,1,1,Debit order,Internal
X08605,F,42,FS,11600.0,Capitec,1,0,Debit order,Broker
X08606,M,52,MP,58800.0,Standard,3,0,Debit order,Broker
X08607,F,41,FS,8600.0,FNB,5,1,Debit order,Broker
X08608,F,28,GP,7300.0,ABSA,2,2,Stop order,Broker
X08609,M,50,WC,16700.0,ABSA,3,0,Debit order,Broker
X08610,M,40,KZN,31500.0,Standard,4,1,Debit order,Internal
X08611,M,42,GP,10400.0,ABSA,5,1,Stop order,Digital
X08612,M,47,KZN,25800.0,Standard,4,0,Debit order,Broker
X08613,M,48,EC,2400.0,Standard,3,0,Debit order,Digital
X08614,M,48,KZN,5200.0,Capitec,1,2,Debit order,Broker
X08615,F,35,KZN,2400.0,Capitec,4,2,Debit order,Broker
X08616,F,42,KZN,7100.0,FNB,2,0,Stop order,Broker
X08617,F,39,LP,18800.0,FNB,2,0,Stop order,Internal
X08618,M,45,KZN,7500.0,Capitec,7,3,Debit order,Internal
X08619,F,51,WC,82100.0,Standard,5,1,Debit order,Broker
X08620,M,42,WC,2200.0,Capitec,3,1,Debit order,Internal
X08621,F,33,KZN,4200.0,Capitec,4,0,Debit order,Broker
X08622,F,55,FS,12700.0,ABSA,3,2,Debit order,Internal
X08623,M,47,WC,33700.0,ABSA,1,1,Debit order,Broker
X08624,M,54,GP,10800.0,Capitec,3,3,Debit order,Internal
X08625,F,49,KZN,13600.0,Capitec,7,1,Debit order,Broker
X08626,M,38,NC,35100.0,ABSA,3,0,Debit order,Broker
X08627,M,38,WC,13700.0,Capitec,1,1,Debit order,Broker
X08628,F,35,GP,18600.0,Capitec,4,0,Debit order,Internal
X08629,F,39,EC,10000.0,Standard,2,0,Debit order,Broker
X08630,M,42,WC,22800.0,FNB,4,0,Debit order,Internal
X08631,M,52,KZN,6500.0,Capitec,10,2,Debit order,Internal
X08632,M,46,KZN,,Nedbank,2,1,Debit order,Broker
X08633,M,61,LP,28100.0,Capitec,3,0,Debit order,Internal
X08634,M,49,EC,15300.0,ABSA,1,0,Debit order,Internal
X08635,F,39,GP,13300.0,Capitec,1,4,Debit order,Broker
X08636,F,53,KZN,11200.0,Capitec,2,4,Debit order,Broker
X08637,M,44,KZN,13300.0,Capitec,2,1,Debit order,Internal
X08638,M,45,KZN,9500.0,Standard,1,3,Debit order,Broker
X08639,M,50,NW,15700.0,Nedbank,3,3,Debit order,Broker
X08640,M,45,FS,40900.0,Nedbank,1,2,Debit order,Digital
X08641,F,45,GP,4500.0,Capitec,1,1,Debit order,Broker
X08642,M,53,GP,10100.0,Capitec,2,0,Debit order,Digital
X08643,F,48,MP,31400.0,ABSA,9,2,Debit order,Internal
X08644,M,49,MP,20200.0,Capitec,2,2,Debit order,Broker
X08645,F,39,LP,8200.0,Capitec,7,1,Debit order,Broker
X08646,F,40,WC,13300.0,FNB,3,4,Stop order,Internal
X08647,M,40,EC,3600.0,Capitec,8,1,Debit order,Broker
X08648,F,42,KZN,2800.0,Capitec,3,1,Debit order,Internal
X08649,M,52,MP,14100.0,Standard,2,1,Stop order,Internal
X08650,M,41,KZN,8200.0,Capitec,1,1,Debit order,Broker
X08651,M,46,NC,50900.0,FNB,1,0,Debit order,Broker
X08652,M,42,KZN,6200.0,Standard,2,0,Debit order,Digital
X08653,M,39,GP,27200.0,ABSA,2,0,Debit order,Internal
X08654,M,38,WC,5400.0,Standard,1,1,Debit order,Broker
X08655,M,44,EC,9800.0,Capitec,2,0,Debit order,Broker
X08656,M,51,EC,,FNB,2,0,Stop order,Broker
X08657,M,49,WC,19900.0,Nedbank,9,0,Stop order,Broker
X08658,F,32,MP,9100.0,Capitec,1,2,Debit order,Internal
X08659,F,39,WC,4300.0,Capitec,1,0,Debit order,Broker
X08660,M,34,EC,3400.0,FNB,2,1,Debit order,Broker
X08661,F,36,EC,2000.0,ABSA,1,5,Stop order,Broker
X08662,F,45,WC,7200.0,Capitec,3,1,Debit order,Internal
X08663,M,45,KZN,22600.0,Capitec,2,1,Debit order,Internal
X08664,F,35,WC,26600.0,Standard,2,1,Debit order,Internal
X08665,F,42,WC,5500.0,Capitec,1,1,Debit order,Internal
X08666,F,49,NW,6300.0,Capitec,1,0,Debit order,Broker
X08667,M,33,EC,27500.0,ABSA,1,1,Debit order,Broker
X08668,F,31,FS,6300.0,Capitec,3,1,Debit order,Internal
X08669,F,46,MP,5000.0,Capitec,1,4,Debit order,Broker
X08670,F,44,GP,9100.0,Capitec,1,0,Debit order,Internal
X08671,M,33,NC,2600.0,FNB,2,4,Debit order,Broker
X08672,M,48,KZN,22000.0,Capitec,3,0,Debit order,Broker
X08673,M,45,EC,2600.0,FNB,2,2,Debit order,Digital
X08674,F,42,KZN,11300.0,Standard,10,1,Debit order,Broker
X08675,M,52,KZN,33400.0,FNB,2,1,Debit order,Broker
X08676,F,51,NW,22500.0,Capitec,2,0,Debit order,Internal
X08677,F,50,GP,8600.0,Capitec,1,0,Debit order,Broker
X08678,F,46,EC,17100.0,Capitec,1,0,Debit order,Internal
X08679,M,46,GP,57700.0,Standard,7,0,Debit order,Broker
X08680,Male,49,GP,33000.0,FNB,3,3,Stop order,Internal
X08681,F,40,FS,15300.0,ABSA,4,0,Debit order,Internal
X08682,M,59,NW,10600.0,FNB,1,1,Debit order,Internal
X08683,M,47,EC,12300.0,Capitec,7,0,Debit order,Broker
X08684,M,38,GP,26600.0,Capitec,3,0,Debit order,Internal
X08685,F,50,LP,17200.0,ABSA,4,0,Stop order,Broker
X08686,Female,42,GP,11800.0,Other,9,1,Debit order,Internal
X08687,F,49,WC,6400.0,Nedbank,5,1,Debit order,Broker
X08688,F,38,KZN,15200.0,Capitec,1,0,Debit order,Internal
X08689,M,50,WC,7700.0,ABSA,1,0,Debit order,Broker
X08690,Male,52,FS,86700.0,Nedbank,4,1,Stop order,Broker
X08691,F,51,LP,6800.0,Nedbank,1,2,Debit order,Broker
X08692,F,45,GP,6600.0,Capitec,1,0,Debit order,Internal
X08693,F,40,EC,7700.0,ABSA,7,0,Stop order,Internal
X08694,F,50,GP,4200.0,FNB,4,2,Debit order,Internal
X08695,M,55,FS,82700.0,FNB,9,0,Debit order,Broker
X08696,Female,47,GP,7100.0,ABSA,9,0,Stop order,Broker
X08697,F,48,KZN,,FNB,4,1,Debit order,Internal
X08698,M,37,WC,4800.0,Capitec,4,1,Debit order,Digital
X08699,M,38,KZN,72600.0,Standard,2,0,Debit order,Internal
X08700,M,55,GP,2800.0,Capitec,4,1,Debit order,Broker
X08701,F,40,GP,29300.0,ABSA,5,1,Stop order,Broker
X08702,F,57,NC,32900.0,FNB,2,0,Debit order,Internal
X08703,F,21,NC,3800.0,Standard,4,0,Debit order,Broker
X08704,F,38,GP,17600.0,Capitec,1,5,Debit order,Broker
X08705,F,36,KZN,25000.0,FNB,2,2,Debit order,Broker
X08706,M,45,MP,38600.0,ABSA,1,0,Debit order,Broker
X08707,Male,42,GP,40800.0,Standard,10,1,Debit order,Broker
X08708,Male,49,EC,13700.0,Standard,1,2,Debit order,Internal
X08709,F,41,EC,2200.0,Capitec,2,0,Debit order,Internal
X08710,F,34,WC,44200.0,ABSA,7,2,Stop order,Broker
X08711,F,34,KZN,6400.0,Capitec,1,0,Debit order,Internal
X08712,M,42,WC,24500.0,FNB,4,1,Debit order,Broker
X08713,M,33,EC,63400.0,ABSA,1,1,Stop order,Internal
X08714,M,41,KZN,20400.0,Capitec,2,1,Debit order,Internal
X08715,F,50,FS,5800.0,Capitec,1,0,Debit order,Internal
X08716,F,49,GP,7700.0,Capitec,5,2,Debit order,Internal
X08717,M,39,GP,7000.0,Standard,7,1,Debit order,Broker
X08718,F,54,GP,12100.0,Capitec,2,3,Debit order,Internal
X08719,M,38,LP,14900.0,ABSA,2,2,Debit order,Internal
X08720,M,46,GP,34700.0,FNB,4,1,Stop order,Internal
X08721,M,57,EC,31900.0,Standard,4,1,Debit order,Broker
X08722,M,54,GP,,FNB,2,0,Debit order,Broker
X08723,F,49,EC,9100.0,Nedbank,1,5,Stop order,Broker
X08724,M,37,MP,35700.0,ABSA,3,1,Stop order,Broker
X08725,F,47,KZN,12200.0,Capitec,5,3,Debit order,Internal
X08726,F,44,KZN,10000.0,FNB,2,0,Debit order,Internal
X08727,M,68,NC,17300.0,ABSA,2,3,Debit order,Internal
X08728,F,43,GP,4500.0,Capitec,1,0,Debit order,Broker
X08729,F,46,GP,3200.0,Other,2,1,Stop order,Internal
X08730,Male,52,GP,36400.0,ABSA,1,2,Stop order,Broker
X08731,F,37,WC,14500.0,Capitec,4,0,Debit order,Internal
X08732,M,43,LP,,,3,0,,Internal
X08733,M,42,MP,36100.0,Standard,5,3,Debit order,Broker
X08734,F,40,GP,9400.0,ABSA,1,1,Debit order,Broker
X08735,M,47,WC,31900.0,Nedbank,1,2,Debit order,Broker
X08736,M,45,LP,,FNB,6,3,Debit order,Broker
X08737,M,44,KZN,9000.0,Other,10,0,Stop order,Broker
X08738,Female,38,GP,3400.0,Nedbank,1,0,Stop order,Digital
X08739,Female,52,FS,3100.0,Capitec,3,4,Debit order,Broker
X08740,M,36,GP,21900.0,Capitec,7,1,Debit order,Broker
X08741,F,51,LP,33800.0,Other,4,0,Debit order,Broker
X08742,M,53,WC,2700.0,Capitec,2,0,Debit order,Internal
X08743,M,55,GP,73700.0,ABSA,1,4,Stop order,Broker
X08744,Male,43,EC,14100.0,Nedbank,2,0,Debit order,Broker
X08745,F,44,KZN,5900.0,Capitec,1,3,Debit order,Broker
X08746,M,47,WC,20800.0,FNB,2,1,Debit order,Internal
X08747,M,44,GP,30600.0,FNB,2,0,Debit order,Broker
X08748,Male,43,WC,15300.0,Capitec,1,1,Debit order,Digital
X08749,M,56,GP,30400.0,FNB,8,5,Stop order,Internal
X08750,M,43,NW,5300.0,Capitec,10,5,Debit order,Broker
X08751,Female,40,NC,2000.0,Capitec,1,2,Debit order,Broker
X08752,Female,47,KZN,22300.0,ABSA,1,0,Debit order,Internal
X08753,M,38,KZN,3200.0,Nedbank,2,1,Debit order,Broker
X08754,M,39,MP,,Standard,1,1,Debit order,Broker
X08755,M,46,WC,8400.0,Standard,2,1,Debit order,Internal
X08756,M,42,WC,14700.0,Capitec,7,3,Debit order,Broker
X08757,F,44,LP,12700.0,Capitec,5,0,Debit order,Broker
X08758,F,53,EC,7600.0,Capitec,6,1,Debit order,Broker
X08759,M,47,KZN,24400.0,Capitec,1,0,Debit order,Internal
X08760,Male,38,GP,20200.0,Standard,1,3,Debit order,Digital
X08761,Male,50,KZN,8700.0,Standard,9,0,Debit order,Broker
X08762,F,50,NW,2600.0,ABSA,1,2,Stop order,Broker
X08763,M,47,KZN,9400.0,Capitec,5,1,Debit order,Broker
X08764,Male,50,NW,9600.0,Standard,1,1,Stop order,Broker
X08765,M,39,EC,8000.0,Capitec,1,0,Debit order,Broker
X08766,M,39,WC,5100.0,Nedbank,1,1,Debit order,Digital
X08767,M,44,WC,2500.0,Capitec,1,0,Debit order,Broker
X08768,F,33,GP,3400.0,Capitec,3,0,Debit order,Internal
X08769,F,44,NC,18200.0,Capitec,10,2,Debit order,Broker
X08770,M,53,GP,20100.0,FNB,6,4,Debit order,Internal
X08771,Male,47,EC,19700.0,FNB,3,2,Debit order,Internal
X08772,F,52,FS,11500.0,,1,1,,Digital
X08773,M,58,MP,6500.0,FNB,5,0,Debit order,Broker
X08774,F,47,GP,14100.0,ABSA,2,5,Stop order,Internal
X08775,Male,52,KZN,,Capitec,5,0,Debit order,Internal
X08776,F,39,KZN,3500.0,Standard,1,0,Debit order,Internal
X08777,F,41,MP,3900.0,Capitec,2,0,Debit order,Broker
X08778,F,40,KZN,28700.0,FNB,5,2,Debit order,Internal
X08779,M,40,EC,2600.0,Capitec,6,5,Debit order,Broker
X08780,M,47,NC,12600.0,FNB,1,1,Stop order,Broker
X08781,F,51,KZN,33300.0,Capitec,2,1,Debit order,Broker
X08782,M,40,WC,51600.0,FNB,4,4,Debit order,Internal
X08783,F,38,LP,12100.0,Capitec,1,0,Debit order,Internal
X08784,M,32,EC,13300.0,Capitec,6,0,Debit order,Digital
X08785,M,44,NC,10000.0,Capitec,3,3,Debit order,Broker
X08786,F,58,NW,2200.0,Standard,1,0,Debit order,Broker
X08787,M,43,WC,56600.0,FNB,4,5,Debit order,Broker
X08788,F,47,WC,7500.0,Capitec,1,2,Debit order,Broker
X08789,M,46,MP,11000.0,Capitec,2,1,Debit order,Broker
X08790,F,36,EC,3000.0,Capitec,6,1,Debit order,Digital
X08791,M,44,NW,12300.0,Standard,3,0,Debit order,Broker
X08792,Male,36,NW,3700.0,FNB,1,2,Stop order,Internal
X08793,F,41,KZN,16100.0,Capitec,2,1,Debit order,Broker
X08794,M,40,WC,4900.0,Capitec,8,0,Debit order,Broker
X08795,M,43,GP,5200.0,Capitec,1,1,Debit order,Internal
X08796,F,39,KZN,4700.0,Capitec,5,0,Debit order,Broker
X08797,M,38,WC,2900.0,Capitec,10,2,Debit order,Broker
X08798,M,50,WC,16200.0,Capitec,2,1,Debit order,Internal
X08799,M,43,EC,37000.0,Capitec,3,1,Debit order,Broker
X08800,M,41,NW,2300.0,FNB,2,0,Debit order,Broker
X08801,M,41,EC,17200.0,Other,1,0,Stop order,Internal
X08802,M,46,WC,3800.0,ABSA,1,5,Debit order,Internal
X08803,M,49,FS,4800.0,Standard,1,3,Debit order,Broker
X08804,M,34,WC,23200.0,FNB,1,0,Debit order,Broker
X08805,M,34,EC,21700.0,Capitec,5,0,Debit order,Broker
X08806,M,52,EC,35400.0,Nedbank,5,0,Debit order,Broker
X08807,F,53,KZN,12100.0,FNB,7,2,Debit order,Broker
X08808,F,44,FS,14400.0,Capitec,2,2,Debit order,Internal
X08809,F,48,GP,6200.0,Capitec,1,0,Debit order,Broker
X08810,F,43,KZN,8200.0,Capitec,2,0,Debit order,Broker
X08811,F,44,GP,11400.0,FNB,4,2,Debit order,Internal
X08812,Male,43,MP,10200.0,Capitec,1,1,Debit order,Internal
X08813,M,50,WC,9200.0,Capitec,1,2,Debit order,Broker
X08814,M,43,WC,9800.0,Capitec,1,4,Debit order,Internal
X08815,F,33,GP,3800.0,Capitec,8,4,Debit order,Internal
X08816,M,54,GP,13100.0,Capitec,2,1,Debit order,Broker
X08817,F,34,MP,13500.0,ABSA,5,1,Debit order,Broker
X08818,M,39,WC,15000.0,Nedbank,3,1,Debit order,Internal
X08819,M,48,FS,75300.0,FNB,2,0,Debit order,Digital
X08820,F,46,LP,11800.0,Capitec,3,1,Debit order,Broker
X08821,M,42,FS,13700.0,ABSA,1,2,Debit order,Digital
X08822,Male,51,LP,20100.0,Capitec,2,1,Debit order,Internal
X08823,F,33,KZN,8000.0,Nedbank,1,0,Stop order,Broker
X08824,F,46,EC,41800.0,ABSA,4,2,Debit order,Broker
X08825,M,49,MP,,FNB,2,3,Debit order,Broker
X08826,Male,57,MP,3400.0,Capitec,3,1,Debit order,Broker
X08827,F,27,MP,7500.0,Capitec,4,0,Debit order,Broker
X08828,F,45,WC,4900.0,,2,1,,Internal
X08829,F,39,WC,2300.0,ABSA,7,1,Debit order,Internal
X08830,F,42,EC,10300.0,Capitec,1,4,Debit order,Internal
X08831,F,43,MP,6000.0,Capitec,6,2,Debit order,Internal
X08832,F,37,WC,3100.0,Capitec,2,1,Debit order,Broker
X08833,M,40,KZN,,Capitec,5,0,Debit order,Internal
X08834,M,49,KZN,,Standard,2,0,Stop order,Broker
X08835,F,43,GP,5300.0,Capitec,1,1,Debit order,Internal
X08836,M,51,GP,4800.0,Capitec,7,1,Debit order,Broker
X08837,F,45,EC,23800.0,ABSA,2,0,Debit order,Internal
X08838,F,53,EC,10000.0,Capitec,1,1,Debit order,Internal
X08839,M,46,KZN,5500.0,Capitec,1,1,Debit order,Internal
X08840,F,39,WC,25600.0,Nedbank,1,1,Debit order,Broker
X08841,M,38,GP,82700.0,FNB,2,2,Debit order,Broker
X08842,F,39,KZN,5300.0,Capitec,3,1,Debit order,Digital
X08843,F,46,NW,13000.0,Standard,3,1,Debit order,Broker
X08844,Female,39,MP,17400.0,FNB,2,4,Stop order,Broker
X08845,F,42,WC,5000.0,Nedbank,6,0,Stop order,Broker
X08846,M,50,GP,9000.0,Capitec,1,1,Debit order,Internal
X08847,M,30,WC,,ABSA,5,0,Stop order,Broker
X08848,M,37,GP,13400.0,Capitec,1,2,Debit order,Internal
X08849,M,49,LP,5200.0,FNB,1,0,Debit order,Internal
X08850,M,46,GP,,FNB,2,1,Stop order,Broker
X08851,M,40,GP,3900.0,ABSA,2,1,Debit order,Digital
X08852,F,39,LP,5400.0,Capitec,2,0,Debit order,Internal
X08853,Male,51,GP,41800.0,ABSA,1,0,Debit order,Internal
X08854,F,25,KZN,5500.0,Other,1,2,Debit order,Broker
X08855,Male,43,GP,11000.0,Standard,1,0,Debit order,Broker
X08856,M,51,GP,44800.0,FNB,2,0,Debit order,Broker
X08857,M,54,NW,,FNB,4,4,Debit order,Digital
X08858,F,43,KZN,38500.0,FNB,1,1,Stop order,Broker
X08859,F,38,WC,8400.0,Capitec,2,0,Debit order,Internal
X08860,M,67,EC,3200.0,ABSA,4,1,Stop order,Broker
X08861,M,47,WC,84800.0,Nedbank,3,0,Stop order,Internal
X08862,Male,52,KZN,7300.0,ABSA,6,0,Stop order,Internal
X08863,M,42,WC,37500.0,Capitec,1,2,Debit order,Broker
X08864,M,38,EC,38800.0,Standard,1,0,Debit order,Internal
X08865,F,56,EC,7100.0,Capitec,6,0,Debit order,Broker
X08866,M,54,GP,21600.0,Nedbank,3,0,Debit order,Digital
X08867,M,45,WC,20000.0,FNB,1,0,Debit order,Broker
X08868,Female,44,EC,5600.0,Capitec,1,0,Debit order,Broker
X08869,M,46,KZN,8600.0,Capitec,5,1,Debit order,Broker
X08870,F,35,MP,8000.0,Capitec,1,0,Debit order,Broker
X08871,M,49,KZN,12100.0,FNB,4,4,Debit order,Broker
X08872,M,34,LP,22700.0,Capitec,3,3,Debit order,Internal
X08873,M,40,LP,4300.0,FNB,1,0,Debit order,Internal
X08874,F,42,WC,3600.0,Nedbank,2,2,Stop order,Broker
X08875,F,48,WC,10500.0,FNB,3,0,Debit order,Internal
X08876,F,40,KZN,88300.0,Standard,1,1,Stop order,Broker
X08877,F,35,NC,10500.0,ABSA,2,4,Debit order,Internal
X08878,F,55,NW,15500.0,Capitec,4,2,Debit order,Broker
X08879,F,59,MP,7000.0,ABSA,2,0,Debit order,Internal
X08880,M,55,EC,31800.0,Nedbank,2,1,Stop order,Broker
X08881,M,54,GP,71700.0,Standard,2,0,Debit order,Broker
X08882,M,46,FS,42000.0,Standard,4,1,Debit order,Broker
X08883,M,45,EC,5400.0,Capitec,1,1,Debit order,Internal
X08884,M,48,KZN,6400.0,Capitec,3,0,Debit order,Internal
X08885,M,31,NW,36100.0,FNB,1,2,Stop order,Broker
X08886,F,45,KZN,4600.0,ABSA,5,1,Debit order,Broker
X08887,F,51,KZN,3200.0,Nedbank,1,1,Debit order,Digital
X08888,F,46,GP,14300.0,Capitec,1,0,Debit order,Internal
X08889,M,41,GP,6500.0,Capitec,1,1,Debit order,Broker
X08890,M,51,GP,3700.0,Capitec,7,0,Debit order,Internal
X08891,M,50,EC,31700.0,ABSA,1,0,Stop order,Broker
X08892,F,43,KZN,9800.0,Capitec,1,0,Debit order,Internal
X08893,M,44,WC,,Capitec,1,0,Debit order,Broker
X08894,M,52,WC,16900.0,Capitec,3,0,Debit order,Broker
X08895,Male,44,FS,2500.0,Capitec,1,0,Debit order,Internal
X08896,Female,36,FS,2700.0,Capitec,6,0,Debit order,Broker
X08897,F,45,KZN,26800.0,Nedbank,3,0,Stop order,Broker
X08898,M,55,LP,2100.0,Capitec,2,1,Debit order,Digital
X08899,M,45,WC,13500.0,Capitec,4,0,Debit order,Internal
X08900,M,37,GP,12700.0,,4,2,,Internal
X08901,M,34,WC,8000.0,Standard,3,1,Debit order,Broker
X08902,M,54,KZN,3700.0,Nedbank,1,0,Debit order,Broker
X08903,F,40,KZN,4700.0,FNB,1,2,Stop order,Internal
X08904,Male,39,EC,5100.0,ABSA,5,1,Stop order,Broker
X08905,M,35,WC,6200.0,Standard,3,0,Stop order,Internal
X08906,Male,51,NW,,FNB,2,0,Stop order,Broker
X08907,Male,40,FS,11700.0,ABSA,5,1,Debit order,Broker
X08908,F,51,GP,16800.0,Nedbank,1,1,Stop order,Internal
X08909,M,47,EC,18500.0,Nedbank,4,1,Debit order,Broker
X08910,M,47,KZN,43200.0,FNB,2,0,Debit order,Internal
X08911,F,34,EC,2700.0,Standard,1,2,Debit order,Broker
X08912,M,54,MP,4100.0,Standard,4,0,Debit order,Broker
X08913,M,56,KZN,2600.0,Nedbank,1,4,Debit order,Internal
X08914,F,47,NW,19800.0,FNB,6,2,Stop order,Internal
X08915,F,51,MP,22900.0,Capitec,3,1,Debit order,Broker
X08916,M,44,LP,20900.0,Standard,3,0,Stop order,Broker
X08917,F,31,WC,7700.0,Capitec,3,1,Debit order,Internal
X08918,M,47,GP,60400.0,FNB,4,0,Debit order,Broker
X08919,F,43,NC,22700.0,Standard,2,0,Debit order,Broker
X08920,M,41,GP,,ABSA,1,2,Debit order,Broker
X08921,M,40,KZN,6000.0,FNB,1,0,Stop order,Broker
X08922,M,53,WC,16100.0,Capitec,2,0,Debit order,Broker
X08923,M,41,WC,28700.0,FNB,1,0,Stop order,Broker
X08924,M,45,WC,7400.0,Capitec,7,1,Debit order,Internal
X08925,F,51,WC,4100.0,Standard,3,1,Debit order,Internal
X08926,F,38,KZN,14500.0,ABSA,10,4,Debit order,Internal
X08927,F,40,LP,20900.0,Capitec,3,1,Debit order,Broker
X08928,F,31,LP,3500.0,FNB,3,2,Stop order,Internal
X08929,M,44,FS,6100.0,Nedbank,1,1,Debit order,Internal
X08930,M,46,LP,8500.0,FNB,1,0,Debit order,Broker
X08931,M,53,WC,12100.0,Capitec,7,2,Debit order,Internal
X08932,M,46,WC,35600.0,Standard,8,2,Debit order,Broker
X08933,Male,42,GP,17300.0,Capitec,9,0,Debit order,Broker
X08934,Male,56,WC,88700.0,Nedbank,1,0,Debit order,Broker
X08935,F,35,MP,9000.0,Nedbank,1,2,Debit order,Internal
X08936,Male,38,FS,20200.0,Standard,4,0,Debit order,Internal
X08937,F,40,WC,3600.0,Capitec,3,4,Debit order,Broker
X08938,F,41,NW,4200.0,Standard,3,2,Debit order,Broker
X08939,M,49,GP,5000.0,ABSA,1,0,Debit order,Broker
X08940,M,43,MP,39700.0,FNB,2,1,Debit order,Broker
X08941,F,43,KZN,21000.0,Nedbank,2,1,Debit order,Internal
X08942,M,44,EC,16500.0,Nedbank,2,2,Debit order,Digital
X08943,F,60,WC,26100.0,Standard,1,1,Debit order,Internal
X08944,F,36,EC,4400.0,Capitec,1,0,Debit order,Broker
X08945,M,61,NW,14500.0,Nedbank,2,1,Stop order,Broker
X08946,F,49,EC,6100.0,Capitec,2,5,Debit order,Internal
X08947,F,39,EC,12500.0,Capitec,1,0,Debit order,Broker
X08948,M,42,MP,31300.0,FNB,1,2,Debit order,Broker
X08949,M,48,GP,20200.0,ABSA,2,1,Debit order,Broker
X08950,M,60,FS,23800.0,Capitec,1,1,Debit order,Broker
X08951,M,46,KZN,6500.0,Capitec,1,1,Debit order,Broker
X08952,M,48,GP,9400.0,Capitec,3,0,Debit order,Broker
X08953,F,45,NW,,Nedbank,1,0,Debit order,Broker
X08954,F,47,FS,9900.0,Capitec,1,2,Debit order,Broker
X08955,F,52,KZN,9400.0,Capitec,1,0,Debit order,Broker
X08956,F,42,GP,7400.0,ABSA,3,0,Debit order,Broker
X08957,F,49,WC,21600.0,Standard,2,2,Debit order,Broker
X08958,M,53,EC,5800.0,Capitec,10,0,Debit order,Broker
X08959,M,37,KZN,33300.0,Nedbank,10,1,Debit order,Broker
X08960,Female,51,WC,7400.0,ABSA,2,2,Debit order,Internal
X08961,F,49,WC,13900.0,Capitec,2,0,Debit order,Broker
X08962,M,50,KZN,7800.0,Standard,5,1,Debit order,Broker
X08963,F,40,GP,7800.0,Capitec,1,0,Debit order,Broker
X08964,M,40,MP,16300.0,Capitec,4,0,Debit order,Broker
X08965,M,47,KZN,6100.0,Capitec,1,2,Debit order,Broker
X08966,M,46,EC,17000.0,FNB,4,0,Debit order,Broker
X08967,M,45,WC,21800.0,Standard,2,1,Stop order,Broker
